1.604292e-02	-3.236105e+01
3.208583e-02	-3.235485e+01
4.812875e-02	-3.234450e+01
6.417166e-02	-3.233003e+01
8.021458e-02	-3.231143e+01
9.625749e-02	-3.228870e+01
1.123004e-01	-3.226186e+01
1.283433e-01	-3.223092e+01
1.443862e-01	-3.219587e+01
1.604292e-01	-3.215675e+01
1.764721e-01	-3.211355e+01
1.925150e-01	-3.206629e+01
2.085579e-01	-3.201499e+01
2.246008e-01	-3.195966e+01
2.406437e-01	-3.190032e+01
2.566866e-01	-3.183699e+01
2.727296e-01	-3.176968e+01
2.887725e-01	-3.169843e+01
3.048154e-01	-3.162325e+01
3.208583e-01	-3.154417e+01
3.369012e-01	-3.146121e+01
3.529441e-01	-3.137439e+01
3.689870e-01	-3.128375e+01
3.850300e-01	-3.118932e+01
4.010729e-01	-3.109112e+01
4.171158e-01	-3.098918e+01
4.331587e-01	-3.088353e+01
4.492016e-01	-3.077422e+01
4.652445e-01	-3.066127e+01
4.812875e-01	-3.054471e+01
4.973304e-01	-3.042459e+01
5.133733e-01	-3.030095e+01
5.294162e-01	-3.017381e+01
5.454591e-01	-3.004322e+01
5.615020e-01	-2.990922e+01
5.775449e-01	-2.977186e+01
5.935879e-01	-2.963116e+01
6.096308e-01	-2.948719e+01
6.256737e-01	-2.933997e+01
6.417166e-01	-2.918956e+01
6.577595e-01	-2.903600e+01
6.738024e-01	-2.887934e+01
6.898454e-01	-2.871963e+01
7.058883e-01	-2.855691e+01
7.219312e-01	-2.839123e+01
7.379741e-01	-2.822265e+01
7.540170e-01	-2.805122e+01
7.700599e-01	-2.787697e+01
7.861028e-01	-2.769998e+01
8.021458e-01	-2.752029e+01
8.181887e-01	-2.733795e+01
8.342316e-01	-2.715302e+01
8.502745e-01	-2.696555e+01
8.663174e-01	-2.677560e+01
8.823603e-01	-2.658323e+01
8.984033e-01	-2.638848e+01
9.144462e-01	-2.619143e+01
9.304891e-01	-2.599211e+01
9.465320e-01	-2.579060e+01
9.625749e-01	-2.558695e+01
9.786178e-01	-2.538122e+01
9.946607e-01	-2.517346e+01
1.010704e+00	-2.496375e+01
1.026747e+00	-2.475213e+01
1.042789e+00	-2.453866e+01
1.058832e+00	-2.432342e+01
1.074875e+00	-2.410645e+01
1.090918e+00	-2.388782e+01
1.106961e+00	-2.366758e+01
1.123004e+00	-2.344581e+01
1.139047e+00	-2.322256e+01
1.155090e+00	-2.299789e+01
1.171133e+00	-2.277187e+01
1.187176e+00	-2.254455e+01
1.203219e+00	-2.231599e+01
1.219262e+00	-2.208627e+01
1.235304e+00	-2.185544e+01
1.251347e+00	-2.162355e+01
1.267390e+00	-2.139068e+01
1.283433e+00	-2.115689e+01
1.299476e+00	-2.092223e+01
1.315519e+00	-2.068677e+01
1.331562e+00	-2.045056e+01
1.347605e+00	-2.021368e+01
1.363648e+00	-1.997617e+01
1.379691e+00	-1.973811e+01
1.395734e+00	-1.949954e+01
1.411777e+00	-1.926054e+01
1.427819e+00	-1.902115e+01
1.443862e+00	-1.878144e+01
1.459905e+00	-1.854148e+01
1.475948e+00	-1.830130e+01
1.491991e+00	-1.806099e+01
1.508034e+00	-1.782058e+01
1.524077e+00	-1.758015e+01
1.540120e+00	-1.733975e+01
1.556163e+00	-1.709943e+01
1.572206e+00	-1.685925e+01
1.588249e+00	-1.661927e+01
1.604292e+00	-1.637953e+01
1.620334e+00	-1.614011e+01
1.636377e+00	-1.590104e+01
1.652420e+00	-1.566239e+01
1.668463e+00	-1.542421e+01
1.684506e+00	-1.518654e+01
1.700549e+00	-1.494945e+01
1.716592e+00	-1.471298e+01
1.732635e+00	-1.447718e+01
1.748678e+00	-1.424210e+01
1.764721e+00	-1.400780e+01
1.780764e+00	-1.377432e+01
1.796807e+00	-1.354170e+01
1.812849e+00	-1.331000e+01
1.828892e+00	-1.307926e+01
1.844935e+00	-1.284953e+01
1.860978e+00	-1.262085e+01
1.877021e+00	-1.239327e+01
1.893064e+00	-1.216683e+01
1.909107e+00	-1.194157e+01
1.925150e+00	-1.171754e+01
1.941193e+00	-1.149477e+01
1.957236e+00	-1.127331e+01
1.973279e+00	-1.105319e+01
1.989321e+00	-1.083446e+01
2.005364e+00	-1.061715e+01
2.021407e+00	-1.040130e+01
2.037450e+00	-1.018695e+01
2.053493e+00	-9.974120e+00
