3.205381e-02	3.676067e-01
6.410762e-02	3.675974e-01
9.616143e-02	3.675695e-01
1.282152e-01	3.675229e-01
1.602690e-01	3.674577e-01
1.923229e-01	3.673740e-01
2.243767e-01	3.672716e-01
2.564305e-01	3.671506e-01
2.884843e-01	3.670111e-01
3.205381e-01	3.668530e-01
3.525919e-01	3.666763e-01
3.846457e-01	3.664811e-01
4.166995e-01	3.662675e-01
4.487533e-01	3.660353e-01
4.808071e-01	3.657846e-01
5.128609e-01	3.655156e-01
5.449147e-01	3.652281e-01
5.769686e-01	3.649222e-01
6.090224e-01	3.645981e-01
6.410762e-01	3.642556e-01
6.731300e-01	3.638948e-01
7.051838e-01	3.635158e-01
7.372376e-01	3.631187e-01
7.692914e-01	3.627034e-01
8.013452e-01	3.622700e-01
8.333990e-01	3.618186e-01
8.654528e-01	3.613492e-01
8.975066e-01	3.608619e-01
9.295604e-01	3.603568e-01
9.616143e-01	3.598338e-01
9.936681e-01	3.592931e-01
1.025722e+00	3.587348e-01
1.057776e+00	3.581589e-01
1.089829e+00	3.575655e-01
1.121883e+00	3.569546e-01
1.153937e+00	3.563264e-01
1.185991e+00	3.556809e-01
1.218045e+00	3.550182e-01
1.250099e+00	3.543384e-01
1.282152e+00	3.536416e-01
1.314206e+00	3.529279e-01
1.346260e+00	3.521973e-01
1.378314e+00	3.514500e-01
1.410368e+00	3.506861e-01
1.442421e+00	3.499055e-01
1.474475e+00	3.491086e-01
1.506529e+00	3.482952e-01
1.538583e+00	3.474656e-01
1.570637e+00	3.466198e-01
1.602690e+00	3.457579e-01
1.634744e+00	3.448800e-01
1.666798e+00	3.439862e-01
1.698852e+00	3.430766e-01
1.730906e+00	3.421513e-01
1.762959e+00	3.412103e-01
1.795013e+00	3.402537e-01
1.827067e+00	3.392817e-01
1.859121e+00	3.382942e-01
1.891175e+00	3.372914e-01
1.923229e+00	3.362732e-01
1.955282e+00	3.352399e-01
1.987336e+00	3.341913e-01
2.019390e+00	3.331276e-01
2.051444e+00	3.320488e-01
2.083498e+00	3.309549e-01
2.115551e+00	3.298459e-01
2.147605e+00	3.287219e-01
2.179659e+00	3.275828e-01
2.211713e+00	3.264286e-01
2.243767e+00	3.252594e-01
2.275820e+00	3.240751e-01
2.307874e+00	3.228756e-01
2.339928e+00	3.216609e-01
2.371982e+00	3.204309e-01
2.404036e+00	3.191856e-01
2.436089e+00	3.179249e-01
2.468143e+00	3.166487e-01
2.500197e+00	3.153568e-01
2.532251e+00	3.140492e-01
2.564305e+00	3.127257e-01
2.596358e+00	3.113861e-01
2.628412e+00	3.100303e-01
2.660466e+00	3.086582e-01
2.692520e+00	3.072694e-01
2.724574e+00	3.058640e-01
2.756628e+00	3.044415e-01
2.788681e+00	3.030018e-01
2.820735e+00	3.015446e-01
2.852789e+00	3.000698e-01
2.884843e+00	2.985770e-01
2.916897e+00	2.970660e-01
2.948950e+00	2.955364e-01
2.981004e+00	2.939881e-01
3.013058e+00	2.924207e-01
